date,temperature,humidity,rainfall
2023-10-12,16.96,78.24,0.0
2023-10-13,17.31,86.31,0.0
2023-10-14,18.13,88.01,0.8
2023-10-15,18.91,88.19,0.0
2023-10-16,18.49,89.53,0.0
2023-10-17,16.78,93.23,1.0
2023-10-18,17.06,91.39,0.0
2023-10-19,17.56,87.23,0.0
2023-10-20,18.84,85.87,0.0
2023-10-21,20.23,72.72,0.0
2023-10-22,20.33,81.52,0.0
2023-10-23,19.43,89.65,0.0
2023-10-24,17.55,91.58,0.0
2023-10-25,17.66,87.27,0.2
2023-10-26,16.61,96.81,0.2
2023-10-27,17.61,96.19,0.2
2023-10-28,19.62,93.08,0.2
2023-10-29,18.1,90.46,0.4
2023-10-30,17.4,86.68,0.0
2023-10-31,17.19,87.83,0.6
2023-11-01,17.91,94.92,0.0
2023-11-02,16.78,93.42,0.0
2023-11-03,18.42,91.84,0.0
2023-11-04,15.89,96.03,0.0
2023-11-05,14.11,98.22,0.0
2023-11-06,17.69,93.81,0.0
2023-11-07,14.92,91.3,0.0
2023-11-08,14.98,94.91,0.0
2023-11-09,13.21,93.39,0.0
2023-11-10,12.0,97.97,0.0
2023-11-11,14.24,97.57,0.0
2023-11-12,12.28,99.82,0.0
2023-11-13,14.59,94.42,0.0
2023-11-14,12.97,93.85,0.0
2023-11-15,13.94,95.44,0.0
2023-11-16,14.48,93.81,0.0
2023-11-17,11.08,99.21,0.0
2023-11-18,12.22,78.46,0.0
2023-11-19,5.81,82.53,0.0
2023-11-20,7.78,85.06,0.2
2023-11-21,10.57,90.94,0.0
2023-11-22,14.35,96.91,0.0
2023-11-23,15.06,89.92,0.2
2023-11-24,11.59,98.12,0.0
2023-11-25,10.64,99.1,0.0
2023-11-26,6.1,79.82,0.0
2023-11-27,5.48,83.74,0.0
2023-11-28,11.53,97.6,0.0
2023-11-29,11.67,98.67,0.0
2023-11-30,11.84,93.04,0.0
2023-12-01,13.25,96.51,0.2
2023-12-02,16.33,92.06,0.0
2023-12-03,14.35,96.9,0.2
2023-12-04,11.2,95.16,0.2
2023-12-05,10.09,97.29,0.0
2023-12-06,9.86,97.82,0.0
2023-12-07,9.11,95.01,0.0
2023-12-08,5.8,92.37,0.0
2023-12-09,4.99,87.72,0.0
2023-12-10,6.27,90.74,0.0
2023-12-11,8.0,91.33,0.0
2023-12-12,8.47,91.97,0.0
2023-12-13,9.6,94.69,0.0
2023-12-14,13.77,95.19,0.2
2023-12-15,11.06,100.0,0.0
2023-12-16,8.66,88.5,0.0
2023-12-17,7.38,81.55,0.4
2023-12-18,4.04,85.76,0.0
2023-12-19,5.95,86.81,0.4
2023-12-20,7.03,90.99,0.0
2023-12-21,9.23,90.12,0.4
2023-12-22,6.93,98.38,0.0
2023-12-23,7.32,93.71,0.0
2023-12-24,7.78,94.3,0.0
2023-12-25,9.54,92.07,0.2
2023-12-26,9.54,92.12,0.2
2023-12-27,8.79,91.53,0.2
2023-12-28,7.33,90.53,0.2
2023-12-29,7.84,94.28,0.2
2023-12-30,8.76,94.99,0.0
2023-12-31,8.52,93.92,0.2
2024-01-01,9.44,95.83,0.0
2024-01-02,9.51,99.31,0.0
2024-01-03,7.67,100.0,0.0
2024-01-04,9.09,100.0,0.0
2024-01-05,9.64,97.2,0.0
2024-01-06,12.3,85.38,0.0
2024-01-07,9.4,99.44,0.0
2024-01-08,6.93,100.0,0.0
2024-01-09,7.79,88.21,0.0
2024-01-10,4.21,86.3,0.0
2024-01-11,5.09,89.61,0.0
2024-01-12,7.52,85.99,0.0
2024-01-13,3.48,83.35,0.0
2024-01-14,3.53,90.1,0.2
2024-01-15,6.1,100.0,0.0
2024-01-16,10.45,95.85,0.0
2024-01-17,10.47,96.85,0.0
2024-01-18,13.63,93.85,0.0
2024-01-19,13.08,93.43,0.0
2024-01-20,9.68,100.0,0.0
2024-01-21,7.79,78.4,0.0
2024-01-22,3.53,76.08,0.2
2024-01-23,2.51,83.19,0.0
2024-01-24,4.26,83.03,0.0
2024-01-25,6.01,87.75,0.0
2024-01-26,5.06,88.24,0.0
2024-01-27,4.51,84.17,0.2
2024-01-28,7.16,63.6,0.0
2024-01-29,4.68,69.32,0.0
2024-01-30,5.69,59.92,0.2
2024-01-31,4.23,66.69,0.2
2024-02-01,3.28,74.71,0.2
2024-02-02,3.82,84.59,0.0
2024-02-03,4.99,82.31,0.2
2024-02-04,6.12,87.41,0.2
2024-02-05,8.3,91.85,0.2
2024-02-06,8.54,91.6,0.2
2024-02-07,10.23,91.6,0.2
2024-02-08,10.07,90.37,0.2
2024-02-09,9.09,91.51,0.2
2024-02-10,11.89,83.36,0.4
2024-02-11,15.63,77.22,0.2
2024-02-12,8.21,99.34,0.0
2024-02-13,8.37,93.22,0.0
2024-02-14,9.41,82.47,0.0
2024-02-15,7.02,79.28,0.0
2024-02-16,6.74,79.98,0.0
2024-02-17,7.68,84.57,0.2
2024-02-18,8.59,87.72,0.2
2024-02-19,8.79,90.31,0.0
2024-02-20,10.71,89.11,0.2
2024-02-21,9.45,92.85,0.0
2024-02-22,8.84,92.79,0.2
2024-02-23,12.0,90.4,0.0
2024-02-24,14.07,89.98,0.0
2024-02-25,11.55,96.08,0.0
2024-02-26,13.57,81.68,0.0
2024-02-27,10.94,88.82,0.0
2024-02-28,13.22,84.26,0.4
2024-02-29,14.74,83.72,0.2
2024-03-01,10.81,94.63,0.0
2024-03-02,9.64,91.53,0.0
2024-03-03,9.99,91.33,0.2
2024-03-04,10.36,87.51,0.4
2024-03-05,8.52,93.03,0.0
2024-03-06,9.62,89.17,0.0
2024-03-07,10.18,89.4,0.4
2024-03-08,7.43,86.97,0.2
2024-03-09,6.55,97.37,0.0
2024-03-10,10.69,87.59,0.2
2024-03-11,12.16,89.38,0.2
2024-03-12,10.81,91.51,0.2
2024-03-13,9.64,93.97,0.2
2024-03-14,9.49,90.79,0.2
2024-03-15,10.2,89.18,0.0
2024-03-16,11.26,88.62,0.2
2024-03-17,10.77,94.97,0.4
2024-03-18,11.46,90.52,0.0
2024-03-19,9.4,99.67,0.2
2024-03-20,9.93,80.55,0.0
2024-03-21,9.13,85.51,0.8
2024-03-22,10.33,89.19,1.6
2024-03-23,10.45,82.07,3.2
2024-03-24,11.12,90.53,0.4
2024-03-25,14.1,87.59,0.0
2024-03-26,12.64,90.44,0.2
2024-03-27,16.74,81.49,1.8
2024-03-28,15.75,83.81,0.2
2024-03-29,12.96,83.21,0.0
2024-03-30,14.66,80.53,0.2
2024-03-31,14.68,80.6,0.2
2024-04-01,15.82,76.08,0.4
2024-04-02,14.89,87.73,0.2
2024-04-03,12.52,82.35,1.4
2024-04-04,12.96,87.44,1.8
2024-04-05,13.64,86.44,0.2
2024-04-06,13.98,84.99,9.0
2024-04-07,15.05,86.31,2.2
2024-04-08,15.99,74.12,0.0
2024-04-09,14.41,80.3,0.2
2024-04-10,14.27,85.6,0.4
2024-04-11,15.15,80.03,0.4
2024-04-12,17.57,69.64,0.0
2024-04-13,17.27,81.19,0.4
2024-04-14,17.86,80.67,0.2
2024-04-15,16.87,82.11,0.2
2024-04-16,16.66,83.8,3.2
2024-04-17,17.75,84.9,5.0
2024-04-18,13.49,86.47,0.0
2024-04-19,11.48,92.24,0.2
2024-04-20,11.52,84.78,0.0
2024-04-21,10.73,93.72,0.0
2024-04-22,11.18,95.96,0.0
2024-04-23,15.92,95.07,0.0
2024-04-24,15.53,86.1,0.2
2024-04-25,12.12,90.75,0.2
2024-04-26,12.25,83.76,2.0
2024-04-27,14.26,86.58,20.8
2024-04-28,15.94,78.76,21.4
2024-04-29,17.55,72.06,8.6
2024-04-30,16.99,77.15,22.2
2024-05-01,17.44,83.73,4.4
2024-05-02,16.35,93.47,51.0
2024-05-03,16.24,81.12,25.4
2024-05-04,13.9,85.72,25.4
2024-05-05,15.91,81.79,37.4
2024-05-06,16.11,85.6,53.0
2024-05-07,16.06,85.76,27.4
2024-05-08,16.44,89.03,32.4
2024-05-09,16.47,90.6,115.4
2024-05-10,16.18,85.02,73.4
2024-05-11,16.59,82.32,21.8
2024-05-12,16.04,84.33,35.0
2024-05-13,16.87,88.74,126.6
2024-05-14,15.23,91.78,46.2
2024-05-15,18.04,79.35,15.2
2024-05-16,17.83,89.86,53.6
2024-05-17,20.55,80.13,42.0
2024-05-18,20.56,86.76,27.8
2024-05-19,21.78,85.18,43.0
2024-05-20,22.39,80.39,77.0
2024-05-21,22.14,81.09,8.6
2024-05-22,19.52,87.02,1.6
2024-05-23,19.37,83.97,2.2
2024-05-24,18.81,82.24,5.2
2024-05-25,19.0,84.13,8.8
2024-05-26,17.74,87.94,24.4
2024-05-27,18.54,75.06,14.4
2024-05-28,17.92,81.76,7.8
2024-05-29,18.09,85.81,16.6
2024-05-30,19.11,84.28,11.8
2024-05-31,19.21,83.16,58.4
2024-06-01,20.65,78.7,14.4
2024-06-02,22.97,74.49,41.2
2024-06-03,22.37,80.81,6.6
2024-06-04,20.94,82.28,0.4
2024-06-05,20.56,86.35,50.6
2024-06-06,23.4,80.39,25.2
