Date,Flow_Agios_m3,Flow_Borehole_m3,Flow_Distribution_m3,Hours_A1_9,Hours_A2_9,Hours_A3_9,Starts_A1_9,Starts_A2_9,Starts_A3_9,Energy_kWh,Year,Month,YearMonth,Total_Flow_Delivered_m3,Total_Flow_Inflows_To_Tank_m3,Total_Flow_Meter_Lines_Sum_m3,Flow_Pumped_On_Site_m3,Hours_Distribution_Total,Starts_Distribution_Total,Total_Hours,Total_Starts,Specific_Energy,Specific_Energy_Pumped_On_Site,Utilization_A1_pct,StartsPerHour_A1,Utilization_A2_pct,StartsPerHour_A2,Utilization_A3_pct,StartsPerHour_A3,FlowShare_Line_Agios_pct,FlowShare_Line_Borehole_pct,FlowShare_Line_Distribution_pct,FlowRate_Borehole_m3h,FlowRate_Distribution_m3h,Utilization_Distribution_Dominant_pct,StartsPerHour_Distribution,FlowRate_Agios_daily_avg_m3h,Pumps_Active
2023-09-02,439.0,1124.0,1567.0,12.006667137145996,11.983333587646484,14.154999732971191,3.0,3.0,24.0,677.823974609375,2023,9,2023-09,1567.0,1563.0,3130.0,2691.0,23.99000072479248,6.0,38.14500045776367,30.0,0.4325615664386567,0.2518855349718971,50.027779738108315,0.24986117843799113,49.93055661519368,0.25034769983309774,58.97916555404663,1.6955139846521428,14.02555910543131,35.91054313099041,50.06389776357828,79.40657161454202,65.31888089442961,50.027779738108315,0.2501042025313195,18.291666666666668,3
2023-09-03,415.0,1221.0,1646.0,12.006667137145996,11.967778205871582,15.375555992126465,3.0,3.0,23.0,720.2559814453125,2023,9,2023-09,1646.0,1636.0,3282.0,2867.0,23.974445343017578,6.0,39.35000133514404,29.0,0.4375795756046856,0.25122287458852893,50.027779738108315,0.24986117843799113,49.86574252446492,0.2506730947376809,64.06481663386026,1.4958808651718267,12.644728823887874,37.202925045703836,50.15234613040829,79.41176245107827,68.65643715421297,50.027779738108315,0.25026647808340086,17.291666666666668,3
2023-09-04,459.0,1054.0,1523.0,13.612222671508789,10.376667022705078,13.255555152893066,4.0,3.0,27.0,642.239990234375,2023,9,2023-09,1523.0,1513.0,3036.0,2577.0,23.988889694213867,7.0,37.244444847106934,34.0,0.42169401853865723,0.24922001949335468,56.71759446461996,0.293853553275487,43.23611259460449,0.2891101731833286,55.23147980372111,2.0368818724357363,15.118577075098813,34.7167325428195,50.16469038208169,79.51383309434318,63.48772366765055,56.71759446461996,0.29180175027810495,19.125,3
2023-09-05,475.0,1007.0,1472.0,14.349444389343262,9.593889236450195,12.653888702392578,3.0,4.0,29.0,616.3839721679688,2023,9,2023-09,1472.0,1482.0,2954.0,2479.0,23.943333625793457,7.0,36.597222328186035,36.0,0.4187391115271527,0.2486421832061189,59.78935162226359,0.20906732822547303,39.97453848520915,0.416932059711795,52.72453625996908,2.291785606942846,16.079891672308733,34.08937034529452,49.83073798239675,79.58027952384298,61.478490130307385,59.78935162226359,0.29235695034792913,19.791666666666668,3
2023-09-06,474.0,972.0,1458.0,16.204999923706055,7.781111240386963,12.222222328186035,4.0,4.0,29.0,605.1199951171875,2023,9,2023-09,1458.0,1446.0,2904.0,2430.0,23.986111164093018,8.0,36.20833349227905,37.0,0.4150342902038323,0.2490205741222994,67.5208330154419,0.24683739702759636,32.42129683494568,0.514065392001911,50.92592636744181,2.3727272521562814,16.32231404958678,33.47107438016529,50.20661157024794,79.52727203778984,60.78517647256685,67.5208330154419,0.33352634552848753,19.75,3
2023-09-07,458.0,1026.0,1490.0,12.006667137145996,11.975555419921875,12.894444465637207,3.0,3.0,28.0,628.416015625,2023,9,2023-09,1490.0,1484.0,2974.0,2516.0,23.98222255706787,6.0,36.87666702270508,34.0,0.4217557151845638,0.24976789174284578,50.027779738108315,0.24986117843799113,49.89814758300781,0.25051030159397575,53.72685194015503,2.171477807719289,15.400134498991259,34.49899125756557,50.10087424344317,79.56915109714251,62.1293542103702,50.027779738108315,0.2501853189679337,19.083333333333332,3
2023-09-08,450.0,1031.0,1491.0,8.68388843536377,15.301111221313477,12.95888900756836,3.0,3.0,28.0,630.656005859375,2023,9,2023-09,1491.0,1481.0,2972.0,2522.0,23.984999656677246,6.0,36.943888664245605,34.0,0.42297518836980214,0.250061857993408,36.18286848068237,0.3454673585836239,63.75463008880615,0.19606419145697015,53.995370864868164,2.1606790507772082,15.141318977119786,34.690444145356665,50.168236877523555,79.55928933397506,62.16385329757204,63.75463008880615,0.2501563512980766,18.75,3
2023-09-09,417.0,1137.0,1556.0,12.006667137145996,11.951666831970215,14.311111450195312,3.0,3.0,25.0,678.2080078125,2023,9,2023-09,1556.0,1554.0,3110.0,2693.0,23.95833396911621,6.0,38.26944541931152,31.0,0.43586632892834193,0.25184107234032677,50.027779738108315,0.24986117843799113,49.7986117998759,0.25101101312288293,59.62963104248047,1.7468943685473717,13.408360128617364,36.559485530546624,50.03215434083601,79.44875588153447,64.94608523304589,50.027779738108315,0.25043477596290187,17.375,3
2023-09-10,426.0,1127.0,1544.0,12.006667137145996,11.981666564941406,14.192777633666992,3.0,3.0,26.0,673.0239868164062,2023,9,2023-09,1544.0,1553.0,3097.0,2671.0,23.988333702087402,6.0,38.181111335754395,32.0,0.4358963645183978,0.2519745364344464,50.027779738108315,0.24986117843799113,49.92361068725586,0.25038253098930824,59.136573473612465,1.831917660594135,13.755247013238616,36.3900548918308,49.854698094930576,79.40658474959962,64.36462070167238,50.027779738108315,0.25012158303758697,17.75,3
2023-09-11,397.0,1165.0,1561.0,12.006667137145996,11.974444389343262,14.671667098999023,3.0,3.0,24.0,688.7680053710938,2023,9,2023-09,1561.0,1562.0,3123.0,2726.0,23.981111526489258,6.0,38.65277862548828,30.0,0.4412351091422766,0.25266617951984366,50.027779738108315,0.24986117843799113,49.89351828893025,0.2505335448106361,61.13194624582926,1.6358059270331593,12.712135766890812,37.30387447966699,49.9839897534422,79.40474604140127,65.09289606012372,50.027779738108315,0.25019690990438326,16.541666666666668,3
